name,type,start_time,duration,"value"
"USB LS and FS","v1frame",0.979973875,0.00000025,"EOP"
"USB LS and FS","v1frame",0.979974542,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.979975208,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.979975875,0.00000025,"EOP"
"USB LS and FS","v1frame",0.979976708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.979977375,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.979978042,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.979978958,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.979979375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.979980042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.979980708,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.979981375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.979982125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.979982792,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.979983458,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.979984375,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.979984792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.979993292,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.979993958,0.000000667,"PID ACK"
"USB LS and FS","v1frame",0.979994625,0.00000025,"EOP"
"USB LS and FS","v1frame",0.980846083,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.98084675,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.980847417,0.000000917,"Frame # 0x1D5"
"USB LS and FS","v1frame",0.980848333,0.000000417,"CRC OK 0x1E"
"USB LS and FS","v1frame",0.98084875,0.00000025,"EOP"
"USB LS and FS","v1frame",0.980971458,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.980972125,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.980972792,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.980973708,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.980974125,0.00000025,"EOP"
"USB LS and FS","v1frame",0.980974792,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.980975458,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.980976125,0.00000025,"EOP"
"USB LS and FS","v1frame",0.980976958,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.980977625,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.980978292,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.980979208,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.980979625,0.00000025,"EOP"
"USB LS and FS","v1frame",0.980980292,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.980980958,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.980981625,0.00000025,"EOP"
"USB LS and FS","v1frame",0.981846333,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.981847,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.981847667,0.000000917,"Frame # 0x1D6"
"USB LS and FS","v1frame",0.981848583,0.000000417,"CRC OK 0x16"
"USB LS and FS","v1frame",0.981849,0.00000025,"EOP"
"USB LS and FS","v1frame",0.981971708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.981972375,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.981973042,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.981973958,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.981974375,0.00000025,"EOP"
"USB LS and FS","v1frame",0.981975,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.981975667,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.981976333,0.00000025,"EOP"
"USB LS and FS","v1frame",0.981977167,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.981977833,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.9819785,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.981979417,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.981979833,0.00000025,"EOP"
"USB LS and FS","v1frame",0.9819805,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.981981167,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.981981833,0.00000025,"EOP"
"USB LS and FS","v1frame",0.981982583,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.98198325,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.981983917,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.981984833,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.98198525,0.00000025,"EOP"
"USB LS and FS","v1frame",0.982846583,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.98284725,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.982847917,0.000000917,"Frame # 0x1D7"
"USB LS and FS","v1frame",0.982848833,0.000000417,"CRC OK 0x09"
"USB LS and FS","v1frame",0.98284925,0.00000025,"EOP"
"USB LS and FS","v1frame",0.982971958,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.982972625,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.982973292,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.982974208,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.982974625,0.00000025,"EOP"
"USB LS and FS","v1frame",0.98297525,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.982975917,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.982976583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.982977417,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.982978083,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.98297875,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.982979667,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.982980083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.98298075,0.000000625,"SYNC"
"USB LS and FS","v1frame",0.982981375,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.982982042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.983846792,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.983847458,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.983848125,0.000000917,"Frame # 0x1D8"
"USB LS and FS","v1frame",0.983849042,0.000000417,"CRC OK 0x08"
"USB LS and FS","v1frame",0.983849458,0.00000025,"EOP"
"USB LS and FS","v1frame",0.983972167,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.983972833,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.9839735,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.983974417,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.983974833,0.00000025,"EOP"
"USB LS and FS","v1frame",0.983975542,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.983976208,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.983976875,0.00000025,"EOP"
"USB LS and FS","v1frame",0.983977625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.983978292,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.983978958,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.983979875,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.983980292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.983980958,0.000001458,"Error packet"
"USB LS and FS","v1frame",0.983983125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.983983792,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.983984458,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.983985375,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.983985792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.984847042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.984847708,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.984848375,0.000000917,"Frame # 0x1D9"
"USB LS and FS","v1frame",0.984849292,0.000000417,"CRC OK 0x17"
"USB LS and FS","v1frame",0.984849708,0.00000025,"EOP"
"USB LS and FS","v1frame",0.984972417,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.984973083,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.98497375,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.984974667,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.984975083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.984975708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.984976375,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.984977042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.984977875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.984978542,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.984979208,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.984980125,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.984980542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.984981208,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.984981875,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.984982542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.985847292,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.985847958,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.985848625,0.000000917,"Frame # 0x1DA"
"USB LS and FS","v1frame",0.985849542,0.000000417,"CRC OK 0x1F"
"USB LS and FS","v1frame",0.985849958,0.00000025,"EOP"
"USB LS and FS","v1frame",0.985972583,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.98597325,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.985973917,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.985974833,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.98597525,0.00000025,"EOP"
"USB LS and FS","v1frame",0.985975875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.985976542,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.985977208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.985978042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.985978708,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.985979375,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.985980292,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.985980708,0.00000025,"EOP"
"USB LS and FS","v1frame",0.985981375,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.985982042,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.985982708,0.00000025,"EOP"
"USB LS and FS","v1frame",0.985983542,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.985984208,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.985984875,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.985985792,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.985986208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.986847542,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.986848208,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.986848875,0.000000917,"Frame # 0x1DB"
"USB LS and FS","v1frame",0.986849792,0.000000417,"CRC OK 0x00"
"USB LS and FS","v1frame",0.986850208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.986972833,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.9869735,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.986974167,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.986975083,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.9869755,0.00000025,"EOP"
"USB LS and FS","v1frame",0.986976125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.986976792,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.986977458,0.00000025,"EOP"
"USB LS and FS","v1frame",0.986978292,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.986978958,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.986979625,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.986980542,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.986980958,0.00000025,"EOP"
"USB LS and FS","v1frame",0.986981625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.986982292,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.986982958,0.00000025,"EOP"
"USB LS and FS","v1frame",0.987847792,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.987848458,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.987849125,0.000000917,"Frame # 0x1DC"
"USB LS and FS","v1frame",0.987850042,0.000000417,"CRC OK 0x0F"
"USB LS and FS","v1frame",0.987850458,0.00000025,"EOP"
"USB LS and FS","v1frame",0.987973167,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.987973833,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.9879745,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.987975417,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.987975833,0.00000025,"EOP"
"USB LS and FS","v1frame",0.987976458,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.987977125,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.987977792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.987978542,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.987979208,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.987979875,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.987980792,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.987981208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.987981875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.987982542,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.987983208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.987983958,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.987984625,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.987985292,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.987986208,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.987986625,0.00000025,"EOP"
"USB LS and FS","v1frame",0.987995125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.987995792,0.000000667,"PID ACK"
"USB LS and FS","v1frame",0.987996458,0.00000025,"EOP"
"USB LS and FS","v1frame",0.988848042,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.988848708,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.988849375,0.000000917,"Frame # 0x1DD"
"USB LS and FS","v1frame",0.988850292,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.988850708,0.00000025,"EOP"
"USB LS and FS","v1frame",0.988973417,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.988974083,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.98897475,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.988975667,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.988976083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.988976708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.988977375,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.988978042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.988978875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.988979542,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.988980208,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.988981125,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.988981542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.988982208,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.988982875,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.988983542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.98984825,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.989848917,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.989849583,0.000000917,"Frame # 0x1DE"
"USB LS and FS","v1frame",0.9898505,0.000000417,"CRC OK 0x18"
"USB LS and FS","v1frame",0.989850917,0.00000025,"EOP"
"USB LS and FS","v1frame",0.989973625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.989974292,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.989974958,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.989975875,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.989976292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.989977,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.989977667,0.000000625,"PID NAK"
"USB LS and FS","v1frame",0.989978292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.989979167,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.989979833,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.9899805,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.989981417,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.989981833,0.00000025,"EOP"
"USB LS and FS","v1frame",0.989982458,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.989983125,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.989983792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.989984625,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.989985292,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.989985958,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.989986875,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.989987292,0.00000025,"EOP"
"USB LS and FS","v1frame",0.9908485,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.990849167,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.990849833,0.000001,"Frame # 0x1DF"
"USB LS and FS","v1frame",0.990850833,0.000000417,"CRC OK 0x07"
"USB LS and FS","v1frame",0.99085125,0.00000025,"EOP"
"USB LS and FS","v1frame",0.990973875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.990974542,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.990975208,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.990976125,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.990976542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.990977208,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.990977875,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.990978542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.990979375,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.990980042,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.990980708,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.990981625,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.990982042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.990982708,0.000000625,"SYNC"
"USB LS and FS","v1frame",0.990983333,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.990984,0.00000025,"EOP"
"USB LS and FS","v1frame",0.99184875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.991849417,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.991850083,0.000000917,"Frame # 0x1E0"
"USB LS and FS","v1frame",0.991851,0.000000417,"CRC OK 0x0B"
"USB LS and FS","v1frame",0.991851417,0.00000025,"EOP"
"USB LS and FS","v1frame",0.991974125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.991974792,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.991975458,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.991976375,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.991976792,0.00000025,"EOP"
"USB LS and FS","v1frame",0.991977417,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.991978083,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.99197875,0.00000025,"EOP"
"USB LS and FS","v1frame",0.991979583,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.99198025,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.991980917,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.991981833,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.99198225,0.00000025,"EOP"
"USB LS and FS","v1frame",0.991982917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.991983583,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.99198425,0.00000025,"EOP"
"USB LS and FS","v1frame",0.991985083,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.99198575,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.991986417,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.991987333,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.99198775,0.00000025,"EOP"
"USB LS and FS","v1frame",0.992849,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.992849667,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.992850333,0.000000917,"Frame # 0x1E1"
"USB LS and FS","v1frame",0.99285125,0.000000417,"CRC OK 0x14"
"USB LS and FS","v1frame",0.992851667,0.00000025,"EOP"
"USB LS and FS","v1frame",0.992974375,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.992975042,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.992975708,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.992976625,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.992977042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.992977667,0.000000625,"SYNC"
"USB LS and FS","v1frame",0.992978292,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.992978958,0.00000025,"EOP"
"USB LS and FS","v1frame",0.992979833,0.000002792,"Error packet"
"USB LS and FS","v1frame",0.992983125,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.992983792,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.992984458,0.00000025,"EOP"
"USB LS and FS","v1frame",0.99384925,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.993849917,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.993850583,0.000000917,"Frame # 0x1E2"
"USB LS and FS","v1frame",0.9938515,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.993851917,0.00000025,"EOP"
"USB LS and FS","v1frame",0.993974542,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.993975208,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.993975875,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.993976792,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.993977208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.993977875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.993978542,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.993979208,0.00000025,"EOP"
"USB LS and FS","v1frame",0.993979958,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.993980625,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.993981292,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.993982208,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.993982625,0.00000025,"EOP"
"USB LS and FS","v1frame",0.99398325,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.993983917,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.993984583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.993985417,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.993986083,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.99398675,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.993987667,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.993988083,0.00000025,"EOP"
"USB LS and FS","v1frame",0.9948495,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.994850167,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.994850833,0.000000917,"Frame # 0x1E3"
"USB LS and FS","v1frame",0.99485175,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.994852167,0.00000025,"EOP"
"USB LS and FS","v1frame",0.994974875,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.994975542,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.994976208,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.994977125,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.994977542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.994978208,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.994978875,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.994979542,0.00000025,"EOP"
"USB LS and FS","v1frame",0.994980375,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.994981042,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.994981708,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.994982625,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.994983042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.994983708,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.994984375,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.994985042,0.00000025,"EOP"
"USB LS and FS","v1frame",0.995849708,0.000002833,"Error packet"
"USB LS and FS","v1frame",0.995975083,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.99597575,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.995976417,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",0.995977333,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",0.99597775,0.00000025,"EOP"
"USB LS and FS","v1frame",0.995978417,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.995979083,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.99597975,0.00000025,"EOP"
"USB LS and FS","v1frame",0.995980583,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.99598125,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.995981917,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",0.995982833,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",0.99598325,0.00000025,"EOP"
"USB LS and FS","v1frame",0.995983917,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.995984583,0.000000667,"PID NAK"
"USB LS and FS","v1frame",0.99598525,0.00000025,"EOP"
"USB LS and FS","v1frame",0.995986083,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.99598675,0.000000667,"PID IN"
"USB LS and FS","v1frame",0.995987417,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",0.995988333,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",0.99598875,0.00000025,"EOP"
"USB LS and FS","v1frame",0.99599725,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.995997917,0.000000667,"PID ACK"
"USB LS and FS","v1frame",0.995998583,0.00000025,"EOP"
"USB LS and FS","v1frame",0.996849958,0.000000667,"SYNC"
"USB LS and FS","v1frame",0.996850625,0.000000667,"PID SOF"
"USB LS and FS","v1frame",0.996851292,0.000000917,"Frame # 0x1E5"
"USB LS and FS","v1frame",0.996852208,0.000000417,"CRC OK 0x13"
"USB LS and FS","v1frame",0.996852625,0.00000025,"EOP"
"USB LS and FS","v1frame",0.996975333,0.000000667,"SYNC"
